product_no,key_index_x,draft_param1,draft_param2,draft_param3,draft_param4,draft_param5,draft_param6,draft_param7,draft_param9,draft_param10,draft_param11,key_index_y,param1,param2,param3,param4,param5,param6,param7,param8,param9,y
18594,0.9656299999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9656299999999999,29.25,29.25,0.0,0.0,4,25,0,4,3.6,-1.4513649401852482
18595,0.97231,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.97231,29.9,29.9,0.0,0.0,4,40,0,1,3.1,-1.5422694517540034
18596,0.9405100000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9405100000000001,21.7,21.7,0.0,0.0,4,2,0,3,3.1,-1.2183164154926505
18597,0.98764,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.98764,29.884,29.884,0.0,0.0,4,12,0,1,3.1,-1.8741935418604756
18598,0.99525,4,1,1,343,0.075,1.0,1.3,0.35,0,3,0.99525,21.5,21.5,0.0,0.0,4,15,0,0,3.6,-2.240332155310375
18600,0.9416399999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9416399999999999,21.6,21.6,0.0,0.0,4,52,0,0,3.1,-1.2265061077290296
18601,0.98524,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.98524,29.465999999999998,29.465999999999998,0.0,0.0,4,11,0,1,3.1,-1.8024437868464667
18602,0.96964,1,0,0,343,0.065,1.0,1.05,0.34,1,0,0.96964,21.5,21.5,0.0,0.0,4,27,0,3,3.1,-1.5036239459876
18603,0.9790200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9790200000000001,28.7,28.7,0.0,0.0,4,97,0,4,3.1,-1.6579723119125327
18604,0.8686200000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.8686200000000001,29.5,29.5,0.0,0.0,4,38,0,1,3.1,-0.8781776232478157
18605,0.85514,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.85514,28.1,28.1,0.0,0.0,6,26,0,5,3.1,-0.836063790773021
18606,0.94266,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.94266,29.3,29.3,0.0,0.0,4,19,0,1,3.1,-1.2340335752142872
18608,0.97701,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.97701,29.3,29.3,0.0,0.0,4,19,0,4,3.1,-1.619969752032172
18609,0.95735,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.95735,29.4,29.4,0.0,0.0,4,39,0,1,3.6,-1.3600157519584128
18612,0.98993,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.98993,29.5,29.5,0.0,0.0,4,16,0,4,3.6,-1.9558523791212805
18613,0.9716899999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9716899999999999,22.1,22.1,0.0,0.0,4,9,0,3,3.6,-1.5329841815615652
18615,0.97572,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.97572,22.0,22.0,0.0,0.0,4,50,0,0,3.6,-1.597222930389655
18616,0.975,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.975,22.1,22.1,0.0,0.0,4,9,0,0,3.6,-1.5850266520291836
18617,0.9492299999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9492299999999999,21.9,21.9,0.0,0.0,4,10,0,3,3.1,-1.2859218350181443
18621,0.9793799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9793799999999999,29.0,29.0,0.0,0.0,4,39,0,1,3.1,-1.665144310382709
18622,0.98979,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98979,29.3,29.3,0.0,0.0,4,6,0,1,3.1,-1.9503943874050291
18623,0.98416,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.98416,29.1,29.1,0.0,0.0,4,1,0,4,3.1,-1.773657912836373
18624,0.98011,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.98011,28.8,28.75,0.0,0.0,4,35,0,4,3.6,-1.6800615600196944
18625,0.86956,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.86956,29.0,29.0,0.0,0.0,4,53,0,4,3.1,-0.881272449572995
18626,0.96864,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.96864,29.15,29.15,0.0,0.0,4,39,0,4,3.1,-1.4899914870597661
18628,0.93216,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.93216,13.7,13.5,0.0,0.0,6,93,0,4,3.1,-1.162159138344478
18629,0.9538399999999999,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.9538399999999999,13.7,13.7,0.0,0.0,6,18,0,4,3.1,-1.3264262035769487
18630,0.97831,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.97831,13.2,13.0,0.0,0.0,6,58,0,4,3.1,-1.6441655041150665
18631,0.79302,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.79302,29.9,29.9,0.0,0.0,6,13,0,5,3.1,-0.681978426129814
18633,0.9681,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9681,29.6,29.6,0.0,0.0,4,20,0,4,3.6,-1.4828041020500267
18634,0.98305,3,0,0,343,0.065,1.0,1.04,0.34,1,1,0.98305,29.7,29.7,0.0,0.0,4,7,0,1,3.1,-1.7459355470856641
18635,0.97152,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.97152,29.5,29.5,0.0,0.0,4,20,0,4,3.6,-1.5304725208129886
18636,0.99198,3,0,0,343,0.065,1.0,1.04,0.34,2,1,0.99198,21.5,21.5,0.0,0.0,4,19,0,3,3.1,-2.0447934624580624
18637,0.9593299999999999,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9593299999999999,14.3,14.3,0.0,0.0,6,62,0,4,3.6,-1.3801764995427221
18638,0.98126,3,0,0,343,0.065,1.0,1.05,0.34,2,0,0.98126,14.8,14.8,0.0,0.0,6,3,0,4,3.1,-1.704652851666385
18639,0.99313,3,0,0,343,0.065,1.0,1.05,0.34,2,0,0.99313,14.9,14.9,0.0,0.0,6,3,0,1,3.1,-2.1040252676409392
18640,0.94221,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.94221,21.3,21.3,0.0,0.0,4,32,0,3,3.6,-1.230696539810919
18642,0.95015,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.95015,21.9,21.9,0.0,0.0,4,25,0,3,3.6,-1.2937090427412379
18643,0.9858399999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9858399999999999,21.7,21.7,0.0,0.0,4,39,0,3,3.6,-1.8193007987039667
18644,1.0,5,0,1,343,0.28,0.4,1.05,0.0,1,3,1.0,7.7,7.7,0.0,0.0,6,3,0,3,3.6,-3.000000000000048
18645,0.97939,4,0,1,343,0.075,1.0,1.3,0.35,1,3,0.97939,21.5,21.5,0.0,0.0,4,36,0,0,3.6,-1.6653452331167606
18648,0.9592700000000001,3,0,0,343,0.065,1.0,1.05,0.34,2,0,0.9592700000000001,29.7,29.7,0.0,0.0,6,20,0,2,3.1,-1.379551615288293
18649,0.9669200000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9669200000000001,22.0,22.0,0.0,0.0,4,70,0,3,3.6,-1.4675004139053403
18650,0.96875,4,0,1,343,0.075,1.0,1.3,0.35,1,3,0.96875,7.3,7.3,0.0,0.0,6,1,0,0,3.6,-1.4914702810287148
18651,0.9606399999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9606399999999999,14.6,14.6,0.0,0.0,6,2,0,4,3.6,-1.3940488424351276
18653,0.9775,1,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9775,14.2,14.2,0.0,0.0,6,100,0,4,3.1,-1.6289321377282664
18654,0.98988,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98988,29.6,29.6,0.0,0.0,6,4,0,2,3.1,-1.9538952127539648
18655,0.9369299999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9369299999999999,11.9,11.6,0.0,0.0,6,95,0,4,3.1,-1.1933452760081398
18657,0.99198,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.99198,29.3,29.3,0.0,0.0,4,73,0,4,3.1,-2.0447934624580624
18658,0.9687100000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9687100000000001,29.0,29.0,0.0,0.0,6,71,0,5,3.6,-1.4909319549828408
18659,0.98014,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.98014,28.4,28.4,0.0,0.0,6,6,0,2,3.1,-1.6806856959094905
18662,0.9910899999999999,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.9910899999999999,11.6,11.6,0.0,,6,24,0,1,3.6,-2.0039263455147256
18663,0.97882,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.97882,14.6,14.6,0.0,,6,12,0,1,3.6,-1.6540384581868615
18664,0.98034,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.98034,27.2,27.2,0.0,,6,40,0,5,3.6,-1.6848696828164003
18665,0.97919,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.97919,27.3,27.3,0.0,,6,40,0,2,3.6,-1.661344334421302
18667,0.9966,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9966,29.5,29.5,0.0,,4,45,0,1,3.1,-2.3565473235138277
18668,0.9385700000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9385700000000001,14.3,14.3,0.0,,6,8,0,4,3.6,-1.2046066650687122
18669,0.9523799999999999,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.9523799999999999,13.9,13.9,0.0,,6,39,0,4,3.1,-1.313185045492683
18670,0.9678899999999999,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.9678899999999999,28.6,28.6,0.0,,6,10,0,2,3.1,-1.480040819247932
18671,0.98209,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.98209,13.5,13.5,0.0,,6,79,0,1,3.1,-1.7233084711549633
18673,0.98083,3,0,0,342,0.065,1.0,1.05,0.34,1,0,0.98083,21.5,21.35,0.0,,4,3,0,3,3.1,-1.6952941017872365
7472,0.976,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.976,29.5,29.5,0.0,0.0,4,25,0,4,3.6,-1.6020599913279638
7473,0.94952,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.94952,21.8,21.8,0.0,0.0,4,54,0,0,3.6,-1.2883614617676522
7474,0.99066,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.99066,22.1,22.1,0.0,0.0,4,10,0,0,3.1,-1.9854794612420803
7475,0.9030600000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9030600000000001,21.4,21.3,0.0,0.0,4,16,0,3,3.6,-1.0090399003178017
7476,0.9666600000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9666600000000001,21.7,21.7,0.0,0.0,4,2,0,3,3.1,-1.4641997091751047
7477,0.9937799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9937799999999999,21.9,21.9,0.0,0.0,4,19,0,0,3.1,-2.1414628024303606
7478,0.9773,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9773,21.5,21.5,0.0,0.0,4,16,0,0,3.6,-1.6252516539898971
7479,0.9506100000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9506100000000001,21.8,21.8,0.0,0.0,4,14,0,3,3.6,-1.2976556416442329
7480,0.9839700000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9839700000000001,21.5,21.4,0.0,0.0,4,32,0,0,3.1,-1.7687853520374048
7481,0.97444,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.97444,21.5,21.4,0.0,0.0,4,32,0,3,3.1,-1.5757719293040215
7483,0.99524,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.99524,21.9,21.9,0.0,0.0,4,19,0,3,3.1,-2.2395775165767975
7484,0.89236,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.89236,28.95,28.95,0.0,0.0,4,4,0,1,3.1,-0.9640102430635742
7485,0.9416399999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9416399999999999,29.3,29.3,0.0,0.0,6,10,0,2,3.1,-1.2265061077290296
7486,0.9845200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9845200000000001,22.3,22.2,0.0,0.0,4,38,0,3,3.1,-1.7830427926389076
7488,0.97777,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.97777,21.6,21.6,0.0,0.0,4,7,0,3,3.1,-1.6339507901997672
7489,0.98754,3,0,0,342,0.065,1.0,1.05,0.34,1,0,0.98754,29.3,29.3,0.0,0.0,6,39,0,2,3.1,-1.8709549401120447
7491,0.97949,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.97949,21.7,21.7,0.0,0.0,4,16,0,3,3.6,-1.667359589612539
7492,0.98874,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98874,21.5,21.5,0.0,0.0,4,27,0,0,3.1,-1.911509529817606
7493,0.94835,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.94835,22.1,22.1,0.0,0.0,4,9,0,3,3.1,-1.278601624478496
7495,0.9477700000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9477700000000001,30.2,30.2,0.0,0.0,6,8,0,5,3.1,-1.273843533827247
7496,0.9743799999999999,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9743799999999999,29.8,29.8,0.0,0.0,6,33,0,5,3.6,-1.574791948861344
7497,0.9764,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9764,29.8,29.8,0.0,0.0,6,8,0,5,3.1,-1.6090648928966236
7498,0.97872,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.97872,29.95,29.95,0.0,0.0,6,36,0,5,3.6,-1.6520848134983115
7499,0.98524,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.98524,29.6,29.6,0.0,0.0,6,24,0,5,3.6,-1.8024437868464667
7500,0.98083,3,0,0,342,0.065,1.0,1.05,0.34,1,0,0.98083,29.5,29.5,0.0,0.0,6,6,0,5,3.1,-1.6952941017872365
7501,0.96496,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.96496,21.7,21.7,0.0,0.0,4,74,0,3,3.6,-1.4432152176929764
7503,0.97977,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.97977,29.75,29.75,0.0,0.0,6,18,0,2,3.1,-1.673050005834004
7504,0.97398,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.97398,29.4,29.4,0.0,0.0,4,3,0,4,3.1,-1.5683146553139893
7505,0.9025,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9025,13.9,13.7,0.0,0.0,6,12,0,4,3.1,-1.0065637695023886
7506,0.99246,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.99246,14.1,13.9,0.0,0.0,6,3,0,4,3.1,-2.068542129311001
7507,0.93932,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.93932,14.5,14.5,0.0,0.0,6,61,0,1,3.6,-1.2098556349571006
7509,0.95652,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.95652,7.1,7.1,0.0,0.0,6,22,0,3,3.1,-1.3518352214260003
7510,0.9467899999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9467899999999999,22.0,22.0,0.0,0.0,4,25,0,0,3.1,-1.265920592719406
7512,0.97,5,0,1,342,0.075,1.0,1.3,0.35,1,3,0.97,29.8,29.8,0.0,0.0,4,29,0,1,3.6,-1.5086383061657285
7513,0.96629,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.96629,29.6,29.6,0.0,0.0,6,19,0,2,3.6,-1.4595453863285892
7515,0.90723,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.90723,21.8,21.8,0.0,0.0,4,32,0,0,3.6,-1.0279360839919782
7516,1.0,3,0,0,343,0.065,1.0,1.05,0.34,1,1,1.0,7.8,7.8,0.0,0.0,6,56,0,0,3.1,-3.000000000000048
7517,0.99025,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.99025,21.3,21.3,0.0,0.0,4,24,0,0,3.6,-1.9685915357483788
7518,0.98911,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.98911,21.6,21.6,0.0,0.0,4,41,0,3,3.6,-1.924818145381314
7519,0.9731799999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9731799999999999,21.8,21.8,0.0,0.0,4,11,0,3,3.6,-1.5556428743439732
7520,0.9908299999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9908299999999999,29.3,29.3,0.0,0.0,6,45,0,2,3.1,-1.9926790470772549
7521,0.9815299999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9815299999999999,13.4,13.4,0.0,0.0,6,10,0,4,3.1,-1.7106340484799687
7522,0.9533299999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9533299999999999,15.35,15.35,0.0,0.0,6,36,0,1,3.6,-1.3217548480729582
7523,0.93619,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.93619,29.2,29.2,0.0,0.0,4,3,0,4,3.1,-1.1883579785468494
7524,0.9750200000000001,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.9750200000000001,29.3,29.3,0.0,0.0,6,23,0,5,3.6,-1.5853608532629946
7525,0.9383,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.9383,29.1,29.1,0.0,0.0,4,20,0,4,3.6,-1.2027324591692845
7527,0.9889700000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9889700000000001,21.6,21.6,0.0,0.0,4,56,0,0,3.1,-1.919734372660164
7529,0.97893,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.97893,21.5,21.5,0.0,0.0,4,47,0,3,3.1,-1.6561976668383465
7530,0.95111,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.95111,7.75,7.75,0.0,0.0,6,7,0,3,3.1,-1.3019864960608194
7531,0.9901200000000001,3,0,0,342,0.065,1.0,1.05,0.34,1,0,0.9901200000000001,14.1,14.1,0.0,0.0,6,1,0,1,3.1,-1.9633711046378477
7533,0.95111,4,1,1,342,0.075,1.0,1.3,0.35,1,3,0.95111,7.75,7.75,0.0,0.0,6,14,0,3,3.6,-1.3019864960608194
7535,0.9762200000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9762200000000001,21.6,21.6,0.0,0.0,4,9,0,3,3.6,-1.6058986979599588
7537,0.96524,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.96524,21.7,21.7,0.0,0.0,4,30,0,3,3.1,-1.4466024898761212
7538,0.9521,5,0,1,342,0.075,1.0,1.3,0.35,1,3,0.9521,29.2,29.2,0.0,0.0,4,27,0,4,3.6,-1.3106911408763802
7539,0.9348799999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9348799999999999,22.0,21.8,0.0,0.0,4,33,0,3,3.1,-1.1796671551005904
7540,0.9195399999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9195399999999999,5.9,5.7,0.0,0.0,6,53,0,3,3.1,-1.0890555942500213
7541,0.9511,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9511,21.7,21.5,0.0,0.0,4,46,0,0,3.6,-1.3018994543766105
7542,0.93606,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.93606,21.1,21.1,0.0,0.0,4,1,0,0,3.6,-1.187487715710018
7543,0.9693,4,1,1,343,0.28,0.4,1.05,0.0,0,3,0.9693,21.4,21.4,0.0,0.0,4,29,0,3,3.6,-1.4989407377822508
7544,0.98415,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98415,21.8,21.8,0.0,0.0,4,22,0,0,3.1,-1.7734000947926447
7545,0.93819,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.93819,21.8,21.8,0.0,0.0,4,20,0,3,3.1,-1.2019712065959274
7547,0.93953,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.93953,22.0,22.0,0.0,0.0,4,7,0,0,3.1,-1.2113367868791431
7548,0.96019,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.96019,21.7,21.7,0.0,0.0,4,1,0,3,3.6,-1.3892334052267301
7549,0.9388,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9388,22.8,22.8,0.0,0.0,4,8,0,3,3.1,-1.206209615309182
7550,0.99035,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.99035,21.2,21.2,0.0,0.0,4,30,0,0,3.1,-1.972650392225246
7553,0.9839700000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9839700000000001,21.5,21.5,0.0,0.0,4,6,0,3,3.1,-1.7687853520374048
7557,0.95367,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.95367,21.6,21.6,0.0,0.0,4,4,0,3,3.1,-1.324863495532007
7558,0.98319,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.98319,8.2,8.2,0.0,0.0,6,6,0,0,3.1,-1.7493360805367593
7559,0.97456,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.97456,21.6,21.6,0.0,0.0,4,4,0,0,3.1,-1.5777385491863989
7560,0.9766799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9766799999999999,14.7,14.7,0.0,0.0,6,6,0,4,3.1,-1.6140364293993026
7561,0.9690700000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9690700000000001,29.3,29.3,0.0,0.0,6,34,0,5,3.1,-1.495801081460558
7562,0.9500799999999999,1,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9500799999999999,21.4,21.4,0.0,0.0,4,14,0,3,3.1,-1.2931116050183824
7564,0.95,1,0,0,343,0.065,1.0,1.05,0.34,1,0,0.95,22.0,22.0,0.0,0.0,4,101,0,3,3.1,-1.2924298239020642
7565,0.9654299999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9654299999999999,13.7,13.5,0.0,0.0,6,21,0,4,3.1,-1.4489161348142199
7566,0.985,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.985,13.8,13.6,0.0,0.0,6,21,0,1,3.1,-1.7958800173440779
7568,0.9794200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9794200000000001,29.33,29.33,0.0,0.0,4,23,0,1,3.1,-1.6659485596531116
7569,0.87889,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.87889,29.3,29.3,0.0,0.0,4,53,0,1,3.1,-0.9132487687579435
7570,0.9493,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.9493,28.855,28.855,0.0,0.0,6,15,0,2,3.6,-1.2865094569060587
7571,0.96367,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.96367,29.1,29.1,0.0,0.0,6,17,0,2,3.1,-1.427942010073697
7572,0.9531,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9531,28.475,28.425,0.0,0.0,4,3,0,4,3.1,-1.3196644865854372
7574,0.9851200000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9851200000000001,29.000999999999998,29.000999999999998,0.0,0.0,6,15,0,2,3.6,-1.7991495019089285
7575,0.99419,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.99419,28.926,28.926,0.0,0.0,6,19,0,5,3.1,-2.166852888087223
7576,0.98735,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.98735,28.955,28.955,0.0,0.0,6,47,0,5,3.6,-1.864867348623227
7577,0.95601,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.95601,29.2,29.2,0.0,0.0,6,17,0,5,3.1,-1.3468840068344345
7578,0.8746799999999999,5,0,1,343,0.065,1.0,1.05,0.34,1,3,0.8746799999999999,14.0,13.8,0.0,0.0,6,3,0,1,3.6,-0.8985278829997623
7579,0.93411,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.93411,28.7,28.7,0.0,0.0,6,27,0,2,3.6,-1.1746388040473674
7580,0.9858399999999999,4,1,1,343,0.28,0.4,1.05,0.0,0,3,0.9858399999999999,29.144000000000002,29.144000000000002,0.0,0.0,6,2,0,5,3.6,-1.8193007987039667
7581,0.9852200000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9852200000000001,14.044,13.844000000000001,0.0,0.0,6,33,0,1,3.6,-1.801893001126604
7582,0.98306,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.98306,29.3,29.3,0.0,0.0,6,23,0,2,3.6,-1.7461775612919306
7583,0.9344600000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9344600000000001,29.8,29.8,0.0,0.0,4,6,0,4,3.1,-1.1769172034671975
7587,0.9714700000000001,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.9714700000000001,21.6,21.6,0.0,0.0,4,11,0,0,3.6,-1.529736553034924
7588,0.9756,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9756,21.8,21.8,0.0,0.0,4,14,0,3,3.1,-1.5951662833800642
7589,0.9358799999999999,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.9358799999999999,29.7,29.7,0.0,0.0,4,7,1,1,3.1,-1.1862856081188555
7590,0.9904299999999999,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.9904299999999999,21.7,21.7,0.0,0.0,4,11,0,3,3.6,-1.9759250126925751
7591,0.98214,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98214,7.9,7.9,0.0,0.0,6,36,0,0,3.1,-1.7244583115986933
7592,0.9828100000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9828100000000001,29.2,29.2,0.0,0.0,6,45,0,5,3.1,-1.7401673009365208
7593,0.98575,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.98575,21.8,21.8,0.0,0.0,4,14,0,0,3.1,-1.816730156317199
7594,0.8977700000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.8977700000000001,7.65,7.65,0.0,0.0,6,6,0,0,3.1,-0.9861940726594082
7595,0.9841200000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9841200000000001,21.6,21.6,0.0,0.0,4,37,0,3,3.1,-1.7726275577103694
7597,0.97688,4,1,1,343,0.28,0.4,1.05,0.0,1,3,0.97688,22.2,22.2,0.0,0.0,4,39,0,3,3.6,-1.6176226965318878
7598,0.9749399999999999,3,0,0,343,0.075,1.0,1.3,0.35,1,0,0.9749399999999999,29.6,29.6,0.0,0.0,4,33,0,1,3.1,-1.5840255886234347
7599,0.98529,3,0,0,343,0.075,1.0,1.3,0.35,1,0,0.98529,29.5,29.5,0.0,0.0,4,33,0,4,3.1,-1.8038238149600296
7600,0.99079,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.99079,29.4,29.4,0.0,0.0,4,18,0,4,3.1,-1.9909742579130922
7601,0.97472,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.97472,21.8,21.8,0.0,0.0,4,6,0,0,3.1,-1.580374639112259
7602,0.9801200000000001,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.9801200000000001,21.6,21.6,0.0,0.0,4,24,0,0,3.1,-1.6802695056697798
7603,0.98741,5,0,1,342,0.075,1.0,1.3,0.35,1,3,0.98741,29.3,29.3,0.0,0.0,4,35,0,4,3.6,-1.8667805432675095
7604,0.8988,1,0,0,342,0.065,1.0,1.05,0.34,1,0,0.8988,29.0,29.0,0.0,0.0,4,20,0,4,3.1,-0.9905491042013067
7605,0.9502799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9502799999999999,29.3,29.3,0.0,0.0,4,83,0,1,3.1,-1.2948207551263238
7606,0.9942700000000001,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.9942700000000001,29.3,29.3,0.0,0.0,4,66,0,1,3.6,-2.171984935776037
